website_session_id,created_at,user_id,is_repeat_session,utm_source,utm_campaign,utm_content,device_type,http_referer,,
1686,2023-08-30T19:21:00,2,1,,,,tablet,,,
1687,2023-08-30T18:16:00,144,1,,,,tablet,,,
1688,2023-08-09T20:07:00,53,0,google,summer_sale,post,mobile,https://mail.google.com,,
1689,2023-08-20T11:01:00,182,0,facebook,free_shipping,post,mobile,https://www.facebook.com,,
1690,2024-01-18T11:36:00,36,0,email,new_customer_20,banner_ad,desktop,https://mail.google.com,,
1691,2023-11-19T18:55:00,28,0,google,free_shipping,post,mobile,https://www.google.com,,
1692,2023-02-26T20:03:00,48,0,facebook,summer_sale,post,mobile,https://www.facebook.com,,
1693,2023-06-05T16:27:00,88,1,,,,tablet,,,
1694,2023-02-27T22:48:00,74,1,,,,mobile,,,
1695,2023-06-14T22:31:00,28,0,instagram,loyalty_program,text_ad,tablet,https://www.google.com,,
1696,2024-05-08T19:42:00,153,1,,,,tablet,,,
1697,2023-05-29T18:20:00,58,0,email,free_shipping,banner_ad,mobile,https://www.instagram.com,,
1698,2024-02-07T10:13:00,164,0,direct,free_shipping,newsletter,mobile,https://www.google.com,,
1699,2024-04-07T20:21:00,154,1,,,,mobile,,,
1700,2024-01-26T11:43:00,7,1,,,,desktop,,,
1701,2024-03-27T13:03:00,198,1,,,,tablet,,,
1702,2024-03-22T11:02:00,,0,facebook,pet_lover_promo,post,desktop,https://www.facebook.com,,
1703,2023-03-21T17:07:00,42,1,,,,tablet,,,
1704,2023-07-08T13:27:00,57,1,,,,mobile,,,
1705,2024-03-19T17:32:00,200,0,facebook,new_customer_20,banner_ad,mobile,https://www.instagram.com,,
1706,2023-03-04T11:13:00,23,1,,,,desktop,,,
1707,2024-04-24T20:14:00,168,1,,,,tablet,,,
1708,2024-01-11T09:47:00,199,1,,,,desktop,,,
1709,2023-06-04T11:29:00,164,1,,,,desktop,,,
1710,2023-09-24T21:28:00,158,0,direct,new_customer_20,text_ad,mobile,https://mail.google.com,,
1711,2023-02-11T17:47:00,163,1,,,,desktop,,,
1712,2023-08-26T19:38:00,,0,instagram,summer_sale,story,mobile,https://www.facebook.com,,
1713,2024-03-14T16:18:00,149,0,instagram,free_shipping,post,desktop,https://mail.google.com,,
1714,2023-08-06T22:10:00,86,0,,,,mobile,,,
1715,2024-02-18T17:32:00,147,1,,,,tablet,,,
1716,2024-03-28T17:49:00,187,1,,,,mobile,,,
1717,2023-06-17T15:42:00,93,0,facebook,loyalty_program,text_ad,desktop,https://www.instagram.com,,
1718,2023-09-23T13:51:00,127,1,,,,tablet,,,
1719,2023-05-28T13:59:00,107,0,google,loyalty_program,post,tablet,https://www.instagram.com,,
1720,2023-08-11T14:29:00,134,0,facebook,summer_sale,newsletter,mobile,https://mail.google.com,,
1721,2023-03-22T21:06:00,185,1,,,,mobile,,,
1722,2023-07-11T21:21:00,182,0,instagram,loyalty_program,text_ad,desktop,https://www.google.com,,
1723,2023-09-22T19:31:00,58,1,,,,desktop,,,
1724,2024-03-16T17:29:00,91,0,instagram,new_customer_20,text_ad,desktop,https://www.facebook.com,,
1725,2023-05-15T09:53:00,70,1,,,,tablet,,,
1726,2024-03-29T14:48:00,121,0,google,loyalty_program,banner_ad,mobile,https://www.google.com,,
1727,2024-03-20T12:02:00,115,0,,,,desktop,,,
1728,2023-12-19T11:15:00,41,1,,,,tablet,,,
1729,2023-02-02T19:55:00,149,0,,,,desktop,,,
1730,2023-02-16T08:59:00,163,1,,,,tablet,,,
1731,2024-02-20T14:54:00,192,1,,,,tablet,,,
1732,2023-10-06T21:33:00,,0,,,,desktop,,,
1733,2024-03-17T20:13:00,129,1,,,,tablet,,,
1734,2023-07-14T19:46:00,165,0,,,,mobile,,,
1735,2024-03-23T08:28:00,105,1,,,,desktop,,,
1736,2024-02-11T17:21:00,82,1,,,,mobile,,,
1737,2023-09-14T21:54:00,,0,,,,desktop,,,
1738,2023-04-11T15:21:00,62,0,email,pet_lover_promo,newsletter,mobile,https://www.instagram.com,,
1739,2023-02-02T14:12:00,170,1,,,,tablet,,,
1740,2024-01-12T12:24:00,198,1,,,,mobile,,,
1741,2024-01-23T12:27:00,11,0,direct,pet_lover_promo,story,tablet,https://mail.google.com,,
1742,2023-05-25T18:36:00,93,0,,,,tablet,,,
1743,2023-10-24T21:09:00,155,1,,,,desktop,,,
1744,2023-03-22T17:40:00,52,0,,,,tablet,,,
1745,2024-02-07T19:53:00,,0,direct,new_customer_20,post,tablet,https://www.instagram.com,,
1746,2024-03-02T10:39:00,16,1,,,,tablet,,,
1747,2023-04-21T15:03:00,173,0,,,,tablet,,,
1748,2023-03-22T22:35:00,189,1,,,,mobile,,,
1749,2023-01-26T18:15:00,162,0,google,new_customer_20,text_ad,mobile,https://www.facebook.com,,
1750,2023-09-02T12:29:00,137,1,,,,desktop,,,
1751,2023-07-23T22:51:00,116,0,email,free_shipping,text_ad,tablet,https://www.facebook.com,,
1752,2023-05-14T15:09:00,158,1,,,,desktop,,,
1753,2024-04-10T17:49:00,60,0,google,summer_sale,banner_ad,desktop,https://www.google.com,,
1754,2023-10-11T10:56:00,97,1,,,,tablet,,,
1755,2023-12-01T11:36:00,139,1,,,,desktop,,,
1756,2023-09-25T12:14:00,49,0,google,free_shipping,banner_ad,desktop,https://mail.google.com,,
1757,2024-02-02T14:16:00,,0,,,,tablet,,,
1758,2023-10-15T16:38:00,138,0,,,,desktop,,,
1759,2024-01-15T12:08:00,153,0,google,summer_sale,text_ad,tablet,https://www.facebook.com,,
1760,2023-03-24T19:07:00,47,0,google,new_customer_20,text_ad,desktop,https://www.instagram.com,,
1761,2024-01-17T19:10:00,,0,,,,mobile,,,
1762,2024-04-17T12:17:00,78,1,,,,desktop,,,
1763,2023-03-26T13:20:00,14,1,,,,desktop,,,
1764,2023-08-17T12:58:00,,0,email,summer_sale,story,tablet,https://mail.google.com,,
1765,2023-06-15T12:55:00,132,1,,,,desktop,,,
1766,2023-05-31T09:30:00,164,1,,,,mobile,,,
1767,2024-03-27T17:47:00,97,1,,,,tablet,,,
1768,2023-08-24T09:49:00,,0,,,,tablet,,,
1769,2024-02-12T19:23:00,160,1,,,,desktop,,,
1770,2023-07-20T12:16:00,158,1,,,,desktop,,,
1771,2023-07-25T16:22:00,146,0,facebook,summer_sale,newsletter,mobile,https://www.google.com,,
1772,2023-11-07T09:36:00,178,1,,,,tablet,,,
1773,2024-03-12T22:13:00,86,0,instagram,pet_lover_promo,newsletter,mobile,https://www.google.com,,
1774,2023-03-31T10:35:00,,0,email,pet_lover_promo,post,desktop,https://www.google.com,,
1775,2023-12-30T13:20:00,139,0,email,summer_sale,post,desktop,https://www.facebook.com,,
1776,2023-03-27T20:50:00,166,0,,,,tablet,,,
1777,2023-08-07T18:09:00,131,1,,,,tablet,,,
1778,2024-05-13T17:33:00,17,1,,,,mobile,,,
1779,2024-01-28T16:48:00,109,1,,,,desktop,,,
1780,2024-02-21T16:03:00,70,0,instagram,summer_sale,newsletter,desktop,https://www.instagram.com,,
1781,2023-05-07T18:27:00,132,0,,,,desktop,,,
1782,2024-02-09T12:58:00,69,1,,,,desktop,,,
1783,2023-02-08T12:38:00,85,0,direct,new_customer_20,post,tablet,https://www.instagram.com,,
1784,2024-04-03T20:37:00,187,0,direct,loyalty_program,banner_ad,desktop,https://mail.google.com,,
1785,2024-04-05T13:48:00,42,0,,,,tablet,,,
1786,2023-03-26T11:37:00,,0,instagram,summer_sale,newsletter,desktop,https://www.instagram.com,,
1787,2023-10-13T08:31:00,196,1,,,,desktop,,,
1788,2023-11-30T20:37:00,109,1,,,,mobile,,,
1789,2023-08-07T16:54:00,120,0,google,loyalty_program,text_ad,tablet,https://mail.google.com,,
1790,2023-12-07T08:31:00,178,0,,,,tablet,,,
1791,2023-06-07T21:13:00,179,1,,,,mobile,,,
1792,2023-12-01T10:26:00,12,1,,,,tablet,,,
1793,2024-04-29T10:23:00,4,1,,,,mobile,,,
1794,2023-08-04T18:53:00,156,1,,,,tablet,,,
1795,2023-12-11T19:18:00,84,0,instagram,free_shipping,story,tablet,https://www.google.com,,
1796,2023-04-01T13:49:00,149,1,,,,desktop,,,
1797,2023-11-17T21:53:00,125,1,,,,mobile,,,
1798,2023-03-11T19:18:00,,0,google,free_shipping,story,mobile,https://mail.google.com,,
1799,2023-05-24T12:47:00,131,1,,,,tablet,,,
1800,2024-04-27T13:27:00,162,0,instagram,new_customer_20,banner_ad,desktop,https://www.google.com,,
1801,2023-12-02T21:52:00,175,0,google,loyalty_program,text_ad,mobile,https://mail.google.com,,
1802,2023-12-07T09:07:00,170,0,email,new_customer_20,story,mobile,https://www.instagram.com,,
1803,2023-06-12T11:56:00,141,0,direct,summer_sale,newsletter,tablet,https://www.facebook.com,,
1804,2023-12-19T18:11:00,94,1,,,,mobile,,,
1805,2023-07-21T18:33:00,,0,,,,desktop,,,
1806,2023-02-28T17:09:00,,0,facebook,pet_lover_promo,post,desktop,https://www.instagram.com,,
1807,2023-09-22T22:53:00,,0,facebook,loyalty_program,post,mobile,https://mail.google.com,,
1808,2023-06-19T21:53:00,65,0,,,,desktop,,,
1809,2024-02-21T18:31:00,164,0,google,new_customer_20,banner_ad,mobile,https://www.instagram.com,,
1810,2023-02-13T09:13:00,153,0,,,,desktop,,,
1811,2023-10-30T09:09:00,119,0,,,,tablet,,,
1812,2023-05-07T18:31:00,158,0,email,pet_lover_promo,newsletter,tablet,https://www.google.com,,
1813,2023-10-11T08:32:00,101,1,,,,desktop,,,
1814,2024-04-26T14:55:00,56,0,direct,summer_sale,story,mobile,https://mail.google.com,,
1815,2023-01-30T13:11:00,193,1,,,,desktop,,,
1816,2023-09-02T13:43:00,111,1,,,,desktop,,,
1817,2023-07-21T13:41:00,58,1,,,,mobile,,,
1818,2024-04-06T21:16:00,,0,,,,tablet,,,
1819,2024-04-25T18:35:00,180,1,,,,desktop,,,
1820,2023-12-18T16:42:00,179,1,,,,mobile,,,
1821,2023-12-15T14:19:00,1,0,facebook,free_shipping,newsletter,tablet,https://www.facebook.com,,
1822,2024-04-20T09:39:00,185,0,,,,desktop,,,
1823,2023-04-29T09:07:00,124,1,,,,mobile,,,
1824,2023-09-09T17:08:00,182,1,,,,mobile,,,
1825,2024-01-08T14:46:00,160,0,,,,tablet,,,
1826,2024-04-06T11:54:00,169,1,,,,tablet,,,
1827,2023-05-21T16:37:00,65,1,,,,desktop,,,
1828,2023-06-22T18:55:00,119,1,,,,mobile,,,
1829,2024-03-25T09:43:00,36,1,,,,mobile,,,
1830,2023-06-06T13:07:00,,0,facebook,free_shipping,post,tablet,https://www.instagram.com,,
1831,2023-08-13T14:56:00,11,0,,,,tablet,,,
1832,2024-03-19T12:14:00,53,1,,,,mobile,,,
1833,2023-07-24T16:41:00,191,1,,,,desktop,,,
1834,2023-06-16T20:51:00,144,0,instagram,pet_lover_promo,text_ad,mobile,https://www.instagram.com,,
1835,2024-05-05T09:39:00,5,1,,,,tablet,,,
1836,2023-02-11T11:37:00,189,1,,,,tablet,,,
1837,2023-07-17T20:19:00,3,1,,,,desktop,,,
1838,2024-01-30T12:40:00,38,1,,,,tablet,,,
1839,2023-09-30T19:36:00,92,0,email,loyalty_program,post,desktop,https://www.google.com,,
1840,2023-03-23T09:20:00,123,0,,,,tablet,,,
1841,2023-07-26T16:27:00,85,0,instagram,pet_lover_promo,banner_ad,tablet,https://www.instagram.com,,
1842,2023-10-12T22:06:00,192,1,,,,tablet,,,
1843,2023-08-27T20:09:00,4,1,,,,desktop,,,
1844,2024-02-19T18:42:00,190,0,facebook,loyalty_program,text_ad,desktop,https://www.facebook.com,,
1845,2023-06-22T20:02:00,117,1,,,,tablet,,,
1846,2023-04-23T09:17:00,99,1,,,,mobile,,,
1847,2023-12-23T11:10:00,97,1,,,,tablet,,,
1848,2023-11-01T17:38:00,78,1,,,,mobile,,,
1849,2023-03-11T22:43:00,39,0,email,pet_lover_promo,post,desktop,https://www.google.com,,
1850,2023-04-25T15:48:00,128,1,,,,desktop,,,
1851,2024-03-24T20:01:00,6,1,,,,tablet,,,
1852,2023-08-04T19:01:00,19,1,,,,mobile,,,
1853,2023-04-06T11:59:00,45,1,,,,desktop,,,
1854,2023-12-29T16:01:00,36,1,,,,tablet,,,
1855,2023-11-09T22:00:00,190,1,,,,desktop,,,
1856,2023-09-14T13:08:00,131,1,,,,mobile,,,
1857,2024-01-30T08:19:00,174,0,email,new_customer_20,post,tablet,https://www.google.com,,
1858,2023-03-22T22:03:00,102,0,facebook,loyalty_program,story,tablet,https://mail.google.com,,
1859,2023-01-27T21:39:00,128,1,,,,mobile,,,
1860,2023-11-02T10:16:00,196,1,,,,mobile,,,
1861,2024-01-19T08:10:00,127,1,,,,desktop,,,
1862,2023-06-10T22:18:00,,0,instagram,free_shipping,newsletter,mobile,https://www.facebook.com,,
1863,2023-06-20T21:00:00,28,1,,,,mobile,,,
1864,2023-01-25T10:08:00,28,1,,,,tablet,,,
1865,2023-12-25T08:18:00,180,1,,,,tablet,,,
1866,2023-11-30T12:40:00,174,1,,,,mobile,,,
1867,2023-05-03T14:25:00,,0,direct,summer_sale,newsletter,mobile,https://www.facebook.com,,
1868,2023-03-12T15:28:00,85,1,,,,mobile,,,
1869,2024-01-16T19:47:00,,0,email,pet_lover_promo,text_ad,tablet,https://www.facebook.com,,
1870,2023-10-27T15:02:00,52,0,instagram,new_customer_20,post,desktop,https://www.instagram.com,,
1871,2024-05-12T13:40:00,150,0,google,summer_sale,banner_ad,mobile,https://www.google.com,,
1872,2024-05-01T21:30:00,136,1,,,,desktop,,,
1873,2023-05-06T19:36:00,33,0,,,,tablet,,,
1874,2023-12-26T09:22:00,109,0,instagram,summer_sale,post,tablet,https://www.facebook.com,,
1875,2024-02-09T19:12:00,61,0,google,new_customer_20,newsletter,mobile,https://www.instagram.com,,
1876,2023-02-17T16:35:00,148,1,,,,desktop,,,
1877,2023-05-10T12:42:00,82,1,,,,mobile,,,
1878,2023-03-27T13:11:00,43,1,,,,desktop,,,
1879,2023-02-04T08:04:00,71,1,,,,mobile,,,
1880,2023-06-09T21:54:00,132,1,,,,tablet,,,
1881,2023-11-21T20:29:00,73,1,,,,desktop,,,
1882,2023-04-18T16:56:00,200,1,,,,tablet,,,
1883,2023-12-28T15:12:00,,0,,,,desktop,,,
1884,2024-01-27T11:49:00,147,0,google,loyalty_program,newsletter,tablet,https://mail.google.com,,
1885,2023-08-05T15:26:00,185,1,,,,mobile,,,
1886,2023-06-26T17:24:00,149,1,,,,mobile,,,
1887,2024-04-25T19:14:00,40,1,,,,tablet,,,
1888,2023-02-08T20:00:00,113,1,,,,mobile,,,
1889,2023-08-14T21:34:00,165,0,,,,desktop,,,
1890,2024-01-08T18:39:00,170,1,,,,tablet,,,
1891,2023-07-13T08:18:00,37,1,,,,mobile,,,
1892,2023-11-02T21:37:00,124,0,facebook,loyalty_program,story,desktop,https://www.google.com,,
1893,2023-05-09T17:08:00,152,1,,,,tablet,,,
1894,2023-05-26T19:00:00,,0,facebook,free_shipping,newsletter,tablet,https://www.facebook.com,,
1895,2023-08-12T15:49:00,200,0,,,,tablet,,,
1896,2023-03-17T13:45:00,156,0,google,summer_sale,post,desktop,https://mail.google.com,,
1897,2023-08-31T16:25:00,37,1,,,,tablet,,,
1898,2023-08-01T17:51:00,194,1,,,,desktop,,,
1899,2023-09-24T14:04:00,21,0,google,pet_lover_promo,newsletter,desktop,https://www.facebook.com,,
1900,2023-11-15T08:23:00,40,0,email,loyalty_program,story,tablet,https://mail.google.com,,
1901,2024-02-13T10:12:00,88,0,,,,mobile,,,
1902,2023-09-05T14:53:00,68,1,,,,mobile,,,
1903,2023-11-13T08:24:00,47,0,facebook,loyalty_program,post,mobile,https://mail.google.com,,
1904,2023-12-11T21:35:00,138,1,,,,tablet,,,
1905,2023-01-30T08:14:00,,0,email,summer_sale,story,tablet,https://www.facebook.com,,
1906,2023-07-10T19:43:00,12,1,,,,tablet,,,
1907,2024-01-08T17:26:00,104,1,,,,mobile,,,
1908,2023-08-24T18:38:00,156,0,facebook,summer_sale,story,mobile,https://www.google.com,,
1909,2023-05-04T16:21:00,78,1,,,,mobile,,,
1910,2023-08-03T14:10:00,80,1,,,,tablet,,,
1911,2023-11-13T18:38:00,108,0,instagram,free_shipping,story,desktop,https://mail.google.com,,
1912,2023-03-27T08:42:00,89,1,,,,desktop,,,
1913,2023-09-16T21:10:00,4,1,,,,tablet,,,
1914,2024-04-30T14:02:00,179,1,,,,desktop,,,
1915,2024-04-17T12:44:00,107,1,,,,tablet,,,
1916,2023-10-09T20:48:00,,0,,,,tablet,,,
1917,2024-02-05T10:11:00,168,0,,,,tablet,,,
1918,2024-03-25T11:34:00,143,1,,,,tablet,,,
1919,2023-11-07T09:42:00,119,0,instagram,loyalty_program,text_ad,mobile,https://www.google.com,,
1920,2023-09-15T10:58:00,83,0,direct,summer_sale,banner_ad,desktop,https://www.instagram.com,,
1921,2023-02-20T10:01:00,71,0,,,,desktop,,,
1922,2024-02-23T22:51:00,169,0,,,,mobile,,,
1923,2023-02-12T15:45:00,67,1,,,,mobile,,,
1924,2023-01-30T14:06:00,27,1,,,,tablet,,,
1925,2023-03-11T17:41:00,133,0,facebook,summer_sale,newsletter,desktop,https://www.google.com,,
1926,2023-02-19T18:21:00,97,0,facebook,free_shipping,text_ad,desktop,https://mail.google.com,,
1927,2023-11-05T11:48:00,115,1,,,,mobile,,,
1928,2024-02-16T13:34:00,75,1,,,,desktop,,,
1929,2024-04-07T09:23:00,174,1,,,,tablet,,,
1930,2024-05-11T16:53:00,191,1,,,,tablet,,,
1931,2023-03-07T20:35:00,18,0,email,loyalty_program,banner_ad,desktop,https://www.facebook.com,,
1932,2023-07-08T09:46:00,176,0,,,,mobile,,,
1933,2023-10-01T19:19:00,181,1,,,,mobile,,,
1934,2023-09-08T19:07:00,26,0,,,,tablet,,,
1935,2024-02-23T11:04:00,,0,,,,mobile,,,
1936,2024-03-15T18:01:00,28,0,email,summer_sale,newsletter,mobile,https://mail.google.com,,
1937,2024-03-01T12:02:00,119,0,direct,loyalty_program,newsletter,desktop,https://www.instagram.com,,
1938,2023-06-02T15:54:00,125,1,,,,mobile,,,
1939,2023-01-23T17:52:00,138,0,google,summer_sale,newsletter,desktop,https://www.facebook.com,,
1940,2023-09-18T16:41:00,197,1,,,,tablet,,,
1941,2023-03-05T11:05:00,109,0,,,,tablet,,,
1942,2023-06-23T10:26:00,143,1,,,,tablet,,,
1943,2023-02-17T14:27:00,163,1,,,,mobile,,,
1944,2023-05-16T11:25:00,153,0,email,pet_lover_promo,text_ad,tablet,https://www.facebook.com,,
1945,2023-06-12T08:18:00,13,1,,,,mobile,,,
1946,2023-06-21T19:58:00,86,1,,,,tablet,,,
1947,2024-01-04T16:55:00,39,1,,,,tablet,,,
1948,2023-12-28T19:27:00,,0,google,pet_lover_promo,story,desktop,https://www.google.com,,
1949,2023-08-30T21:04:00,,0,,,,mobile,,,
1950,2023-12-27T08:44:00,,0,instagram,loyalty_program,story,tablet,https://www.facebook.com,,
1951,2023-06-30T19:14:00,70,1,,,,mobile,,,
1952,2024-01-20T14:06:00,95,0,,,,desktop,,,
1953,2024-02-19T16:36:00,,0,email,free_shipping,newsletter,desktop,https://mail.google.com,,
1954,2023-06-08T08:04:00,165,0,direct,pet_lover_promo,post,desktop,https://www.instagram.com,,
1955,2023-02-22T08:15:00,45,0,,,,tablet,,,
1956,2023-03-14T14:35:00,157,0,email,new_customer_20,post,desktop,https://mail.google.com,,
1957,2023-03-06T09:38:00,63,0,,,,tablet,,,
1958,2024-04-06T11:17:00,22,1,,,,tablet,,,
1959,2023-12-10T19:08:00,168,0,,,,tablet,,,
1960,2023-11-19T18:17:00,147,1,,,,desktop,,,
1961,2024-04-30T08:25:00,145,1,,,,desktop,,,
1962,2023-12-06T17:18:00,124,0,facebook,loyalty_program,banner_ad,tablet,https://www.google.com,,
1963,2023-09-10T17:18:00,177,1,,,,mobile,,,
1964,2024-02-15T11:22:00,51,1,,,,tablet,,,
1965,2023-11-09T18:12:00,154,1,,,,desktop,,,
1966,2024-05-10T12:53:00,71,1,,,,desktop,,,
1967,2024-04-13T22:15:00,186,1,,,,desktop,,,
1968,2023-12-27T21:44:00,187,1,,,,tablet,,,
1969,2023-06-16T22:08:00,97,1,,,,desktop,,,
1970,2024-01-27T19:48:00,16,0,google,loyalty_program,banner_ad,desktop,https://mail.google.com,,
1971,2023-04-24T11:50:00,20,1,,,,desktop,,,
1972,2024-03-01T12:29:00,174,0,direct,loyalty_program,newsletter,desktop,https://www.facebook.com,,
1973,2023-06-23T11:12:00,8,1,,,,mobile,,,
1974,2023-01-27T17:00:00,17,1,,,,tablet,,,
1975,2023-05-02T08:47:00,162,0,facebook,loyalty_program,story,tablet,https://mail.google.com,,
1976,2023-09-26T21:41:00,150,0,email,summer_sale,post,tablet,https://www.facebook.com,,
1977,2024-02-17T14:46:00,56,1,,,,mobile,,,
1978,2024-04-26T11:15:00,103,1,,,,tablet,,,
1979,2023-09-17T19:30:00,30,0,email,loyalty_program,post,tablet,https://mail.google.com,,
1980,2023-03-31T19:02:00,98,0,direct,loyalty_program,post,mobile,https://www.google.com,,
1981,2023-11-20T09:20:00,164,1,,,,desktop,,,
1982,2023-02-16T15:09:00,121,0,email,loyalty_program,post,tablet,https://www.facebook.com,,
1983,2023-02-27T20:03:00,158,1,,,,tablet,,,
1984,2024-04-19T19:10:00,8,1,,,,mobile,,,
1985,2023-03-29T18:01:00,179,1,,,,mobile,,,
1986,2023-07-10T21:33:00,92,0,email,new_customer_20,newsletter,desktop,https://www.google.com,,
1987,2024-04-21T21:03:00,28,1,,,,tablet,,,
1988,2023-10-08T08:49:00,41,1,,,,desktop,,,
1989,2023-05-28T22:44:00,50,0,facebook,summer_sale,post,mobile,https://www.facebook.com,,
1990,2024-02-04T16:04:00,43,0,email,free_shipping,post,tablet,https://www.google.com,,
1991,2023-07-15T14:27:00,76,0,email,pet_lover_promo,story,tablet,https://www.instagram.com,,
1992,2023-05-14T22:43:00,56,0,direct,free_shipping,newsletter,desktop,https://www.instagram.com,,
1993,2023-04-01T22:42:00,5,0,facebook,free_shipping,text_ad,tablet,https://www.instagram.com,,
1994,2024-05-07T17:15:00,46,1,,,,tablet,,,
1995,2023-02-08T15:24:00,55,1,,,,tablet,,,
1996,2024-01-22T18:10:00,103,1,,,,tablet,,,
1997,2023-12-15T17:20:00,76,0,email,summer_sale,banner_ad,desktop,https://mail.google.com,,
1998,2023-10-14T14:30:00,21,1,,,,mobile,,,
1999,2024-01-02T17:40:00,65,0,instagram,pet_lover_promo,banner_ad,mobile,https://www.instagram.com,,
2000,2023-05-02T12:38:00,168,1,,,,tablet,,,
2001,2023-04-23T18:18:00,116,1,,,,mobile,,,
2002,2024-01-17T12:04:00,173,0,direct,pet_lover_promo,story,mobile,https://www.instagram.com,,
2003,2023-06-08T21:08:00,90,1,,,,mobile,,,
2004,2023-06-01T20:46:00,170,0,direct,pet_lover_promo,story,desktop,https://www.instagram.com,,
2005,2023-01-21T12:32:00,18,1,,,,desktop,,,
2006,2023-09-05T08:14:00,28,0,instagram,loyalty_program,newsletter,desktop,https://mail.google.com,,
2007,2024-01-15T11:18:00,137,0,google,loyalty_program,post,tablet,https://mail.google.com,,
2008,2023-03-21T12:03:00,176,1,,,,mobile,,,
2009,2024-01-13T22:51:00,81,1,,,,mobile,,,
2010,2024-05-08T21:55:00,,0,,,,mobile,,,
2011,2023-04-29T14:39:00,,0,,,,mobile,,,
2012,2024-03-26T21:04:00,7,0,direct,free_shipping,newsletter,tablet,https://www.google.com,,
2013,2023-05-29T11:24:00,33,1,,,,mobile,,,
2014,2023-08-16T15:58:00,62,1,,,,desktop,,,
2015,2023-04-04T16:50:00,173,0,email,new_customer_20,banner_ad,tablet,https://www.instagram.com,,
2016,2023-12-24T12:52:00,153,1,,,,tablet,,,
2017,2023-08-17T20:38:00,176,1,,,,tablet,,,
2018,2023-08-17T13:02:00,65,0,direct,summer_sale,banner_ad,tablet,https://www.google.com,,
2019,2023-03-30T09:39:00,8,1,,,,tablet,,,
2020,2023-05-04T22:24:00,22,1,,,,mobile,,,
2021,2023-11-20T20:22:00,29,1,,,,tablet,,,
2022,2024-04-23T19:36:00,136,1,,,,tablet,,,
2023,2023-06-17T12:13:00,76,1,,,,desktop,,,
2024,2023-07-12T13:11:00,,0,google,free_shipping,text_ad,tablet,https://www.google.com,,
2025,2023-03-02T14:17:00,105,1,,,,tablet,,,
2026,2023-06-11T09:34:00,14,1,,,,mobile,,,
2027,2023-03-05T10:35:00,52,1,,,,desktop,,,
2028,2023-10-07T11:50:00,51,1,,,,mobile,,,
2029,2024-05-01T15:53:00,60,0,google,loyalty_program,story,tablet,https://www.instagram.com,,
2030,2023-06-15T20:11:00,152,1,,,,tablet,,,
2031,2023-02-13T22:26:00,,0,instagram,free_shipping,newsletter,mobile,https://www.google.com,,
2032,2023-05-29T10:33:00,105,0,facebook,loyalty_program,post,desktop,https://www.google.com,,
2033,2023-07-04T16:46:00,4,1,,,,tablet,,,
2034,2023-06-01T20:05:00,96,1,,,,tablet,,,
2035,2023-12-27T18:54:00,170,0,direct,new_customer_20,story,mobile,https://www.instagram.com,,
2036,2023-08-03T21:44:00,2,1,,,,tablet,,,
2037,2024-05-10T13:44:00,144,1,,,,mobile,,,
2038,2023-08-30T17:22:00,13,1,,,,tablet,,,
2039,2024-04-02T09:00:00,180,1,,,,mobile,,,
2040,2024-04-25T08:59:00,131,0,,,,mobile,,,
2041,2023-11-06T22:44:00,5,0,google,pet_lover_promo,text_ad,tablet,https://mail.google.com,,
2042,2023-07-21T08:29:00,178,0,instagram,summer_sale,newsletter,mobile,https://mail.google.com,,
2043,2023-12-16T15:23:00,16,1,,,,desktop,,,
2044,2023-05-28T09:23:00,44,1,,,,mobile,,,
2045,2023-11-09T10:38:00,79,0,,,,desktop,,,
2046,2023-04-30T15:49:00,125,0,email,loyalty_program,text_ad,desktop,https://mail.google.com,,
2047,2024-02-08T15:26:00,60,0,instagram,summer_sale,newsletter,desktop,https://mail.google.com,,
2048,2023-10-11T13:15:00,6,1,,,,desktop,,,
2049,2023-06-13T12:42:00,45,0,instagram,loyalty_program,text_ad,desktop,https://www.instagram.com,,
2050,2024-04-13T18:58:00,47,1,,,,desktop,,,
2051,2024-02-11T15:34:00,53,0,direct,summer_sale,post,desktop,https://www.instagram.com,,
2052,2024-02-06T16:37:00,128,1,,,,mobile,,,
2053,2023-11-18T16:48:00,31,1,,,,mobile,,,
2054,2023-12-28T10:03:00,160,1,,,,mobile,,,
2055,2023-07-12T15:44:00,30,1,,,,tablet,,,
2056,2024-04-04T09:35:00,62,1,,,,desktop,,,
2057,2024-02-27T19:29:00,152,1,,,,desktop,,,
2058,2023-08-08T09:22:00,,0,google,pet_lover_promo,story,desktop,https://www.facebook.com,,
2059,2023-03-25T13:53:00,107,0,email,loyalty_program,story,tablet,https://mail.google.com,,
2060,2023-05-27T14:10:00,190,1,,,,tablet,,,
2061,2023-03-28T13:29:00,69,0,,,,tablet,,,
2062,2023-12-30T14:21:00,36,0,instagram,free_shipping,story,desktop,https://www.facebook.com,,
2063,2023-05-18T11:12:00,181,1,,,,tablet,,,
2064,2023-01-25T09:40:00,145,0,instagram,summer_sale,banner_ad,tablet,https://mail.google.com,,
2065,2023-06-21T18:37:00,28,1,,,,mobile,,,
2066,2023-03-21T09:20:00,174,1,,,,mobile,,,
2067,2023-11-04T13:36:00,192,0,email,free_shipping,banner_ad,mobile,https://www.instagram.com,,
2068,2023-11-27T09:43:00,185,1,,,,desktop,,,
2069,2024-04-08T19:16:00,15,0,email,loyalty_program,text_ad,desktop,https://www.facebook.com,,
